trade_number,session,segment,decision_time,contract_id,side,quantity,cash_before,daily_pnl_before,premium_exposure,risk_passed,risk_reason,premium_required,premium_cap,daily_stop_loss
926,2026-03-03,q1_2026,2026-03-03T16:13:00+00:00,SPXW-20260303-06735.000-C,CALL,1,349040.0,4560.0,3440.0,True,pass,3440.0,8000.0,-1745.2
927,2026-03-03,q1_2026,2026-03-03T19:11:00+00:00,SPXW-20260303-06800.000-C,CALL,2,350110.0,5630.0,3860.0,True,pass,3860.0,8000.0,-1750.55
928,2026-03-03,q1_2026,2026-03-03T19:36:00+00:00,SPXW-20260303-06785.000-C,CALL,1,352490.0,8010.0,2690.0,True,pass,2690.0,8000.0,-1762.45
929,2026-03-04,q1_2026,2026-03-04T15:03:00+00:00,SPXW-20260304-06860.000-P,PUT,1,355240.0,0.0,3500.0,True,pass,3500.0,8000.0,-1776.2
934,2026-03-05,q1_2026,2026-03-05T15:07:00+00:00,SPXW-20260305-06880.000-P,PUT,1,353400.0,0.0,3370.0000000000005,True,pass,3370.0,8000.0,-1767.0
935,2026-03-05,q1_2026,2026-03-05T15:37:00+00:00,SPXW-20260305-06805.000-C,CALL,1,357050.0,3650.0,2580.0,True,pass,2580.0,8000.0,-1785.25
936,2026-03-05,q1_2026,2026-03-05T15:50:00+00:00,SPXW-20260305-06805.000-C,CALL,1,357950.0,4550.0,3210.0,True,pass,3210.0,8000.0,-1789.75
937,2026-03-05,q1_2026,2026-03-05T18:38:00+00:00,SPXW-20260305-06750.000-C,CALL,1,356970.0,3570.0,3410.0,True,pass,3410.0,8000.0,-1784.85
938,2026-03-05,q1_2026,2026-03-05T19:05:00+00:00,SPXW-20260305-06760.000-C,CALL,1,357930.0,4530.0,2620.0,True,pass,2620.0,8000.0,-1789.65
939,2026-03-06,q1_2026,2026-03-06T15:00:00+00:00,SPXW-20260306-06710.000-C,CALL,1,358300.0,0.0,3479.9999999999995,True,pass,3480.0,8000.0,-1791.5
940,2026-03-06,q1_2026,2026-03-06T16:18:00+00:00,SPXW-20260306-06735.000-C,CALL,1,359670.0,1370.0,3240.0,True,pass,3240.0,8000.0,-1798.35
941,2026-03-06,q1_2026,2026-03-06T18:30:00+00:00,SPXW-20260306-06730.000-C,CALL,1,359750.0,1450.0,3460.0,True,pass,3460.0,8000.0,-1798.75
942,2026-03-06,q1_2026,2026-03-06T18:58:00+00:00,SPXW-20260306-06725.000-C,CALL,1,359670.0,1370.0,3420.0000000000005,True,pass,3420.0,8000.0,-1798.35
943,2026-03-09,q1_2026,2026-03-09T14:04:00+00:00,SPXW-20260309-06650.000-C,CALL,1,360310.0,0.0,3460.0,True,pass,3460.0,8000.0,-1801.55
944,2026-03-09,q1_2026,2026-03-09T14:30:00+00:00,SPXW-20260309-06640.000-C,CALL,1,360130.0,-180.0,3150.0,True,pass,3150.0,8000.0,-1800.65
945,2026-03-09,q1_2026,2026-03-09T17:30:00+00:00,SPXW-20260309-06670.000-C,CALL,1,361620.0,1310.0,3460.0,True,pass,3460.0,8000.0,-1808.1
946,2026-03-10,q1_2026,2026-03-10T14:00:00+00:00,SPXW-20260310-06790.000-P,PUT,1,361440.0,0.0,3279.9999999999995,True,pass,3280.0,8000.0,-1807.2
947,2026-03-10,q1_2026,2026-03-10T14:15:00+00:00,SPXW-20260310-06785.000-P,PUT,1,362090.0,650.0,3130.0,True,pass,3130.0,8000.0,-1810.45
948,2026-03-10,q1_2026,2026-03-10T17:39:00+00:00,SPXW-20260310-06815.000-C,CALL,1,360410.0,-1030.0,1500.0,True,pass,1500.0,8000.0,-1802.05
949,2026-03-11,q1_2026,2026-03-11T14:00:00+00:00,SPXW-20260311-06785.000-C,CALL,1,360970.0,0.0,2480.0,True,pass,2480.0,8000.0,-1804.85
950,2026-03-11,q1_2026,2026-03-11T14:33:00+00:00,SPXW-20260311-06790.000-P,PUT,1,360910.0,-60.0,3260.0,True,pass,3260.0,8000.0,-1804.55
951,2026-03-11,q1_2026,2026-03-11T15:12:00+00:00,SPXW-20260311-06770.000-P,PUT,1,359380.0,-1590.0,1450.0,True,pass,1450.0,8000.0,-1796.9
952,2026-03-12,q1_2026,2026-03-12T14:04:00+00:00,SPXW-20260312-06735.000-P,PUT,1,360060.0,0.0,3110.0,True,pass,3110.0,8000.0,-1800.3
953,2026-03-12,q1_2026,2026-03-12T14:13:00+00:00,SPXW-20260312-06740.000-P,PUT,1,360120.0,60.0,3220.0000000000005,True,pass,3220.0,8000.0,-1800.6
954,2026-03-12,q1_2026,2026-03-12T14:44:00+00:00,SPXW-20260312-06675.000-C,CALL,1,361420.0,1360.0,3329.9999999999995,True,pass,3330.0,8000.0,-1807.1
955,2026-03-12,q1_2026,2026-03-12T17:31:00+00:00,SPXW-20260312-06725.000-P,PUT,1,361250.0,1190.0,2900.0,True,pass,2900.0,8000.0,-1806.25
956,2026-03-12,q1_2026,2026-03-12T17:40:00+00:00,SPXW-20260312-06680.000-C,CALL,1,361270.0,1210.0,3000.0,True,pass,3000.0,8000.0,-1806.35
957,2026-03-12,q1_2026,2026-03-12T18:12:00+00:00,SPXW-20260312-06725.000-P,PUT,1,360470.0,410.0,2820.0,True,pass,2820.0,8000.0,-1802.35
958,2026-03-13,q1_2026,2026-03-13T14:30:00+00:00,SPXW-20260313-06685.000-C,CALL,1,361390.0,0.0,2890.0,True,pass,2890.0,8000.0,-1806.95
959,2026-03-13,q1_2026,2026-03-13T15:12:00+00:00,SPXW-20260313-06650.000-C,CALL,1,360370.0,-1020.0,3350.0,True,pass,3350.0,8000.0,-1801.85
960,2026-03-13,q1_2026,2026-03-13T17:30:00+00:00,SPXW-20260313-06665.000-P,PUT,1,360200.0,-1190.0,1970.0,True,pass,1970.0,8000.0,-1801.0
961,2026-03-13,q1_2026,2026-03-13T17:49:00+00:00,SPXW-20260313-06650.000-P,PUT,1,360550.0,-840.0,1739.9999999999998,True,pass,1740.0,8000.0,-1802.75
962,2026-03-13,q1_2026,2026-03-13T18:04:00+00:00,SPXW-20260313-06610.000-C,CALL,1,360850.0,-540.0,3310.0,True,pass,3310.0,8000.0,-1804.25
963,2026-03-13,q1_2026,2026-03-13T18:29:00+00:00,SPXW-20260313-06620.000-C,CALL,1,361100.0,-290.0,2380.0,True,pass,2380.0,8000.0,-1805.5
964,2026-03-16,q1_2026,2026-03-16T14:41:00+00:00,SPXW-20260316-06670.000-C,CALL,1,362130.0,0.0,3279.9999999999995,True,pass,3280.0,8000.0,-1810.65
965,2026-03-16,q1_2026,2026-03-16T14:59:00+00:00,SPXW-20260316-06675.000-C,CALL,1,362770.0,640.0,3290.0,True,pass,3290.0,8000.0,-1813.85
966,2026-03-16,q1_2026,2026-03-16T15:11:00+00:00,SPXW-20260316-06725.000-P,PUT,1,362880.0,750.0,3190.0,True,pass,3190.0,8000.0,-1814.4
967,2026-03-16,q1_2026,2026-03-16T17:30:00+00:00,SPXW-20260316-06670.000-C,CALL,1,361470.0,-660.0,3390.0,True,pass,3390.0,8000.0,-1807.35
968,2026-03-16,q1_2026,2026-03-16T17:55:00+00:00,SPXW-20260316-06665.000-C,CALL,1,360810.0,-1320.0,3229.9999999999995,True,pass,3230.0,8000.0,-1804.05
969,2026-03-17,q1_2026,2026-03-17T14:04:00+00:00,SPXW-20260317-06715.000-C,CALL,1,360990.0,0.0,3270.0000000000005,True,pass,3270.0,8000.0,-1804.95
970,2026-03-17,q1_2026,2026-03-17T14:31:00+00:00,SPXW-20260317-06745.000-P,PUT,1,360270.0,-720.0,1850.0,True,pass,1850.0,8000.0,-1801.35
971,2026-03-17,q1_2026,2026-03-17T14:43:00+00:00,SPXW-20260317-06710.000-C,CALL,1,360350.0,-640.0,3350.0,True,pass,3350.0,8000.0,-1801.75
972,2026-03-17,q1_2026,2026-03-17T15:04:00+00:00,SPXW-20260317-06765.000-P,PUT,1,360550.0,-440.0,3080.0,True,pass,3080.0,8000.0,-1802.75
973,2026-03-18,q1_2026,2026-03-18T14:00:00+00:00,SPXW-20260318-06725.000-P,PUT,1,361190.0,0.0,3429.9999999999995,True,pass,3430.0,8000.0,-1805.95
974,2026-03-18,q1_2026,2026-03-18T14:25:00+00:00,SPXW-20260318-06705.000-P,PUT,1,362790.0,1600.0,3490.0,True,pass,3490.0,8000.0,-1813.95
975,2026-03-19,q1_2026,2026-03-19T14:31:00+00:00,SPXW-20260319-06550.000-C,CALL,1,363620.0,0.0,3450.0,True,pass,3450.0,8000.0,-1818.1
976,2026-03-19,q1_2026,2026-03-19T14:55:00+00:00,SPXW-20260319-06605.000-P,PUT,1,364030.0,410.0,2830.0,True,pass,2830.0,8000.0,-1820.15
977,2026-03-19,q1_2026,2026-03-19T15:05:00+00:00,SPXW-20260319-06570.000-C,CALL,1,363690.0,70.0,3250.0,True,pass,3250.0,8000.0,-1818.45
978,2026-03-19,q1_2026,2026-03-19T15:19:00+00:00,SPXW-20260319-06615.000-P,PUT,1,364460.0,840.0,2710.0,True,pass,2710.0,8000.0,-1822.3
979,2026-03-19,q1_2026,2026-03-19T17:30:00+00:00,SPXW-20260319-06550.000-C,CALL,1,365360.0,1740.0,3200.0,True,pass,3200.0,8000.0,-1826.8
980,2026-03-19,q1_2026,2026-03-19T17:56:00+00:00,SPXW-20260319-06610.000-P,PUT,2,365190.0,1570.0,5620.0,True,pass,5620.0,8000.0,-1825.95
981,2026-03-20,q1_2026,2026-03-20T14:00:00+00:00,SPXW-20260320-06580.000-P,PUT,1,366510.0,0.0,3420.0000000000005,True,pass,3420.0,8000.0,-1832.55
982,2026-03-20,q1_2026,2026-03-20T14:30:00+00:00,SPXW-20260320-06520.000-C,CALL,1,367060.0,550.0,3470.0000000000005,True,pass,3470.0,8000.0,-1835.3
983,2026-03-20,q1_2026,2026-03-20T14:49:00+00:00,SPXW-20260320-06530.000-C,CALL,1,367430.0,920.0,3220.0000000000005,True,pass,3220.0,8000.0,-1837.15
984,2026-03-20,q1_2026,2026-03-20T15:16:00+00:00,SPXW-20260320-06585.000-P,PUT,1,367370.0,860.0,3460.0,True,pass,3460.0,8000.0,-1836.85
985,2026-03-20,q1_2026,2026-03-20T15:23:00+00:00,SPXW-20260320-06520.000-C,CALL,1,368280.0,1770.0,3329.9999999999995,True,pass,3330.0,8000.0,-1841.4
986,2026-03-20,q1_2026,2026-03-20T17:36:00+00:00,SPXW-20260320-06545.000-P,PUT,2,368650.0,2140.0,3060.0,True,pass,3060.0,8000.0,-1843.25
987,2026-03-20,q1_2026,2026-03-20T18:04:00+00:00,SPXW-20260320-06565.000-P,PUT,1,368790.0,2280.0,3110.0,True,pass,3110.0,8000.0,-1843.95
988,2026-03-23,q1_2026,2026-03-23T17:30:00+00:00,SPXW-20260323-06565.000-C,CALL,1,369230.0,0.0,2260.0,True,pass,2260.0,8000.0,-1846.15
989,2026-03-23,q1_2026,2026-03-23T17:56:00+00:00,SPXW-20260323-06590.000-C,CALL,1,370560.0,1330.0,1940.0,True,pass,1940.0,8000.0,-1852.8
990,2026-03-23,q1_2026,2026-03-23T18:07:00+00:00,SPXW-20260323-06605.000-P,PUT,2,370680.0,1450.0,2200.0,True,pass,2200.0,8000.0,-1853.4
991,2026-03-23,q1_2026,2026-03-23T18:16:00+00:00,SPXW-20260323-06610.000-P,PUT,2,370800.0,1570.0,2720.0,True,pass,2720.0,8000.0,-1854.0
992,2026-03-23,q1_2026,2026-03-23T18:25:00+00:00,SPXW-20260323-06575.000-C,CALL,1,371360.0,2130.0,2880.0,True,pass,2880.0,8000.0,-1856.8
993,2026-03-23,q1_2026,2026-03-23T18:42:00+00:00,SPXW-20260323-06595.000-C,CALL,1,373010.0,3780.0,2080.0,True,pass,2080.0,8000.0,-1865.05
994,2026-03-24,q1_2026,2026-03-24T14:00:00+00:00,SPXW-20260324-06520.000-C,CALL,1,373360.0,0.0,3370.0000000000005,True,pass,3370.0,8000.0,-1866.8
995,2026-03-24,q1_2026,2026-03-24T14:40:00+00:00,SPXW-20260324-06535.000-C,CALL,1,373870.0,510.0,3040.0,True,pass,3040.0,8000.0,-1869.35
996,2026-03-24,q1_2026,2026-03-24T17:30:00+00:00,SPXW-20260324-06530.000-C,CALL,1,374880.0,1520.0,3329.9999999999995,True,pass,3330.0,8000.0,-1874.4
997,2026-03-24,q1_2026,2026-03-24T17:55:00+00:00,SPXW-20260324-06550.000-C,CALL,1,374670.0,1310.0,1520.0,True,pass,1520.0,8000.0,-1873.35
998,2026-03-25,q1_2026,2026-03-25T14:10:00+00:00,SPXW-20260325-06620.000-P,PUT,1,375420.0,0.0,3390.0,True,pass,3390.0,8000.0,-1877.1
999,2026-03-25,q1_2026,2026-03-25T14:20:00+00:00,SPXW-20260325-06595.000-C,CALL,1,374900.0,-520.0,2310.0,True,pass,2310.0,8000.0,-1874.5
1000,2026-03-25,q1_2026,2026-03-25T14:36:00+00:00,SPXW-20260325-06630.000-P,PUT,1,375130.0,-290.0,2840.0,True,pass,2840.0,8000.0,-1875.65
1001,2026-03-25,q1_2026,2026-03-25T14:48:00+00:00,SPXW-20260325-06590.000-C,CALL,1,374970.0,-450.0,3190.0,True,pass,3190.0,8000.0,-1874.85
1002,2026-03-25,q1_2026,2026-03-25T15:16:00+00:00,SPXW-20260325-06580.000-P,PUT,1,375020.0,-400.0,1220.0,True,pass,1220.0,8000.0,-1875.1
1003,2026-03-25,q1_2026,2026-03-25T15:24:00+00:00,SPXW-20260325-06580.000-C,CALL,1,376460.0,1040.0,2370.0,True,pass,2370.0,8000.0,-1882.3
1004,2026-03-26,q1_2026,2026-03-26T14:47:00+00:00,SPXW-20260326-06540.000-C,CALL,1,377330.0,0.0,2370.0,True,pass,2370.0,8000.0,-1886.65
1005,2026-03-26,q1_2026,2026-03-26T15:04:00+00:00,SPXW-20260326-06565.000-P,PUT,1,377110.0,-220.0,2490.0,True,pass,2490.0,8000.0,-1885.55
1006,2026-03-26,q1_2026,2026-03-26T15:16:00+00:00,SPXW-20260326-06565.000-P,PUT,1,377180.0,-150.0,2540.0,True,pass,2540.0,8000.0,-1885.9
1007,2026-03-26,q1_2026,2026-03-26T15:29:00+00:00,SPXW-20260326-06575.000-P,PUT,1,377400.0,70.0,3440.0,True,pass,3440.0,8000.0,-1887.0
1008,2026-03-26,q1_2026,2026-03-26T17:31:00+00:00,SPXW-20260326-06530.000-P,PUT,2,377990.0,660.0,4640.0,True,pass,4640.0,8000.0,-1889.95
1009,2026-03-26,q1_2026,2026-03-26T18:28:00+00:00,SPXW-20260326-06525.000-P,PUT,1,378470.0,1140.0,3490.0,True,pass,3490.0,8000.0,-1892.35
1010,2026-03-27,q1_2026,2026-03-27T14:01:00+00:00,SPXW-20260327-06425.000-P,PUT,1,377700.0,0.0,2510.0,True,pass,2510.0,8000.0,-1888.5
1011,2026-03-27,q1_2026,2026-03-27T14:11:00+00:00,SPXW-20260327-06405.000-C,CALL,1,377870.0,170.0,2810.0,True,pass,2810.0,8000.0,-1889.35
1012,2026-03-27,q1_2026,2026-03-27T14:26:00+00:00,SPXW-20260327-06440.000-P,PUT,1,378920.0,1220.0,3000.0,True,pass,3000.0,8000.0,-1894.6
1013,2026-03-27,q1_2026,2026-03-27T14:38:00+00:00,SPXW-20260327-06435.000-P,PUT,1,379170.0,1470.0,2960.0,True,pass,2960.0,8000.0,-1895.85
1014,2026-03-27,q1_2026,2026-03-27T14:49:00+00:00,SPXW-20260327-06400.000-C,CALL,1,379020.0,1320.0,3260.0,True,pass,3260.0,8000.0,-1895.1
1015,2026-03-27,q1_2026,2026-03-27T15:03:00+00:00,SPXW-20260327-06405.000-C,CALL,1,379340.0,1640.0,3360.0,True,pass,3360.0,8000.0,-1896.7
1016,2026-03-27,q1_2026,2026-03-27T15:23:00+00:00,SPXW-20260327-06420.000-C,CALL,2,378730.0,1030.0,3460.0,True,pass,3460.0,8000.0,-1893.65
1017,2026-03-27,q1_2026,2026-03-27T18:41:00+00:00,SPXW-20260327-06355.000-C,CALL,2,381630.0,3930.0,5880.0,True,pass,5880.0,8000.0,-1908.15
1018,2026-03-30,q1_2026,2026-03-30T14:15:00+00:00,SPXW-20260330-06405.000-P,PUT,1,379970.0,0.0,3030.0,True,pass,3030.0,8000.0,-1899.85
1019,2026-03-30,q1_2026,2026-03-30T14:35:00+00:00,SPXW-20260330-06400.000-P,PUT,1,380250.0,280.0,2950.0,True,pass,2950.0,8000.0,-1901.25
1020,2026-03-30,q1_2026,2026-03-30T14:46:00+00:00,SPXW-20260330-06355.000-C,CALL,1,380740.0,770.0,3180.0,True,pass,3180.0,8000.0,-1903.7
1021,2026-03-30,q1_2026,2026-03-30T15:20:00+00:00,SPXW-20260330-06365.000-C,CALL,1,382080.0,2110.0,3270.0000000000005,True,pass,3270.0,8000.0,-1910.4
1022,2026-03-30,q1_2026,2026-03-30T17:30:00+00:00,SPXW-20260330-06390.000-P,PUT,1,383430.0,3460.0,3379.9999999999995,True,pass,3380.0,8000.0,-1917.15
1023,2026-03-30,q1_2026,2026-03-30T17:36:00+00:00,SPXW-20260330-06335.000-C,CALL,1,383900.0,3930.0,2370.0,True,pass,2370.0,8000.0,-1919.5
1024,2026-03-30,q1_2026,2026-03-30T18:04:00+00:00,SPXW-20260330-06380.000-P,PUT,2,384990.0,5020.0,4740.0,True,pass,4740.0,8000.0,-1924.95
1025,2026-03-31,q1_2026,2026-03-31T14:46:00+00:00,SPXW-20260331-06405.000-C,CALL,1,385710.0,0.0,3200.0,True,pass,3200.0,8000.0,-1928.55
1026,2026-03-31,q1_2026,2026-03-31T18:00:00+00:00,SPXW-20260331-06465.000-C,CALL,1,386100.0,390.0,3030.0,True,pass,3030.0,8000.0,-1930.5
1027,2026-03-31,q1_2026,2026-03-31T18:27:00+00:00,SPXW-20260331-06465.000-C,CALL,1,386970.0,1260.0,3300.0,True,pass,3300.0,8000.0,-1934.85
1028,2026-03-31,q1_2026,2026-03-31T19:09:00+00:00,SPXW-20260331-06485.000-C,CALL,2,387520.0,1810.0,4720.0,True,pass,4720.0,8000.0,-1937.6
