trade_number,session,decision_time,contract_id,side,entry_bid,entry_ask,premium_required,premium_cap,cash,daily_pnl_before,risk_passed,risk_reason,paper_pnl
968,2026-03-16,2026-03-16T17:55:00+00:00,SPXW-20260316-06665.000-C,CALL,31.8,32.3,3230.0,4000.0,303480.0,-1320.0,False,daily_loss_stop,180.00000000000043
969,2026-03-17,2026-03-17T14:04:00+00:00,SPXW-20260317-06715.000-C,CALL,32.3,32.7,3270.0,4000.0,303660.0,0.0,True,pass,-720.0000000000002
970,2026-03-17,2026-03-17T14:31:00+00:00,SPXW-20260317-06745.000-P,PUT,18.2,18.5,1850.0,4000.0,302940.0,-720.0,True,pass,80.00000000000007
971,2026-03-17,2026-03-17T14:43:00+00:00,SPXW-20260317-06710.000-C,CALL,33.1,33.5,3350.0,4000.0,303020.0,-640.0,True,pass,200.0
972,2026-03-17,2026-03-17T15:04:00+00:00,SPXW-20260317-06765.000-P,PUT,30.4,30.8,3080.0,4000.0,303220.0,-440.0,True,pass,640.0000000000002
973,2026-03-18,2026-03-18T14:00:00+00:00,SPXW-20260318-06725.000-P,PUT,33.9,34.3,3430.0,4000.0,303860.0,0.0,True,pass,1600.0
974,2026-03-18,2026-03-18T14:25:00+00:00,SPXW-20260318-06705.000-P,PUT,34.6,34.9,3490.0,4000.0,305460.0,1600.0,True,pass,830.0000000000005
975,2026-03-19,2026-03-19T14:31:00+00:00,SPXW-20260319-06550.000-C,CALL,34.2,34.5,3450.0,4000.0,306290.0,0.0,True,pass,410.0000000000001
976,2026-03-19,2026-03-19T14:55:00+00:00,SPXW-20260319-06605.000-P,PUT,28.0,28.3,2830.0,4000.0,306700.0,410.0,True,pass,-340.0000000000002
977,2026-03-19,2026-03-19T15:05:00+00:00,SPXW-20260319-06570.000-C,CALL,32.3,32.5,3250.0,4000.0,306360.0,70.0,True,pass,770.0000000000002
978,2026-03-19,2026-03-19T15:19:00+00:00,SPXW-20260319-06615.000-P,PUT,26.9,27.1,2710.0,4000.0,307130.0,840.0,True,pass,900.0
979,2026-03-19,2026-03-19T17:30:00+00:00,SPXW-20260319-06550.000-C,CALL,31.5,32.0,3200.0,4000.0,308030.0,1740.0,True,pass,-169.99999999999994
980,2026-03-19,2026-03-19T17:56:00+00:00,SPXW-20260319-06610.000-P,PUT,27.7,28.1,2810.0,4000.0,307860.0,1570.0,True,pass,660.0000000000001
981,2026-03-20,2026-03-20T14:00:00+00:00,SPXW-20260320-06580.000-P,PUT,34.0,34.2,3420.0,4000.0,308520.0,0.0,True,pass,550.0
982,2026-03-20,2026-03-20T14:30:00+00:00,SPXW-20260320-06520.000-C,CALL,34.4,34.7,3470.0,4000.0,309070.0,550.0,True,pass,369.99999999999955
983,2026-03-20,2026-03-20T14:49:00+00:00,SPXW-20260320-06530.000-C,CALL,32.0,32.2,3220.0,4000.0,309440.0,920.0,True,pass,-60.00000000000014
984,2026-03-20,2026-03-20T15:16:00+00:00,SPXW-20260320-06585.000-P,PUT,34.3,34.6,3460.0,4000.0,309380.0,860.0,True,pass,910.0
985,2026-03-20,2026-03-20T15:23:00+00:00,SPXW-20260320-06520.000-C,CALL,32.8,33.3,3330.0,4000.0,310290.0,1770.0,True,pass,370.0000000000003
986,2026-03-20,2026-03-20T17:36:00+00:00,SPXW-20260320-06545.000-P,PUT,15.1,15.3,1530.0,4000.0,310660.0,2140.0,True,pass,69.99999999999993
987,2026-03-20,2026-03-20T18:04:00+00:00,SPXW-20260320-06565.000-P,PUT,30.6,31.1,3110.0,4000.0,310730.0,2210.0,True,pass,439.9999999999999
988,2026-03-23,2026-03-23T17:30:00+00:00,SPXW-20260323-06565.000-C,CALL,22.3,22.6,2260.0,4000.0,311170.0,0.0,True,pass,1329.9999999999998
989,2026-03-23,2026-03-23T17:56:00+00:00,SPXW-20260323-06590.000-C,CALL,19.2,19.4,1940.0,4000.0,312500.0,1330.0,True,pass,120.00000000000028
990,2026-03-23,2026-03-23T18:07:00+00:00,SPXW-20260323-06605.000-P,PUT,10.7,11.0,1100.0,4000.0,312620.0,1450.0,True,pass,59.999999999999964
991,2026-03-23,2026-03-23T18:16:00+00:00,SPXW-20260323-06610.000-P,PUT,13.3,13.6,1360.0,4000.0,312680.0,1510.0,True,pass,279.9999999999999
992,2026-03-23,2026-03-23T18:25:00+00:00,SPXW-20260323-06575.000-C,CALL,28.3,28.8,2880.0,4000.0,312960.0,1790.0,True,pass,1649.9999999999995
993,2026-03-23,2026-03-23T18:42:00+00:00,SPXW-20260323-06595.000-C,CALL,20.3,20.8,2080.0,4000.0,314610.0,3440.0,True,pass,350.0
994,2026-03-24,2026-03-24T14:00:00+00:00,SPXW-20260324-06520.000-C,CALL,33.4,33.7,3370.0,4000.0,314960.0,0.0,True,pass,509.99999999999943
995,2026-03-24,2026-03-24T14:40:00+00:00,SPXW-20260324-06535.000-C,CALL,30.1,30.4,3040.0,4000.0,315470.0,510.0,True,pass,1010.0
996,2026-03-24,2026-03-24T17:30:00+00:00,SPXW-20260324-06530.000-C,CALL,32.9,33.3,3330.0,4000.0,316480.0,1520.0,True,pass,-209.99999999999977
997,2026-03-24,2026-03-24T17:55:00+00:00,SPXW-20260324-06550.000-C,CALL,15.0,15.2,1520.0,4000.0,316270.0,1310.0,True,pass,750.0
998,2026-03-25,2026-03-25T14:10:00+00:00,SPXW-20260325-06620.000-P,PUT,33.6,33.9,3390.0,4000.0,317020.0,0.0,True,pass,-519.9999999999999
999,2026-03-25,2026-03-25T14:20:00+00:00,SPXW-20260325-06595.000-C,CALL,23.0,23.1,2310.0,4000.0,316500.0,-520.0,True,pass,229.99999999999972
1000,2026-03-25,2026-03-25T14:36:00+00:00,SPXW-20260325-06630.000-P,PUT,28.2,28.4,2840.0,4000.0,316730.0,-290.0,True,pass,-159.99999999999977
1001,2026-03-25,2026-03-25T14:48:00+00:00,SPXW-20260325-06590.000-C,CALL,31.6,31.9,3190.0,4000.0,316570.0,-450.0,True,pass,50.0
1002,2026-03-25,2026-03-25T15:16:00+00:00,SPXW-20260325-06580.000-P,PUT,12.1,12.2,1220.0,4000.0,316620.0,-400.0,True,pass,1440.0000000000002
1003,2026-03-25,2026-03-25T15:24:00+00:00,SPXW-20260325-06580.000-C,CALL,23.5,23.7,2370.0,4000.0,318060.0,1040.0,True,pass,869.9999999999999
1004,2026-03-26,2026-03-26T14:47:00+00:00,SPXW-20260326-06540.000-C,CALL,23.5,23.7,2370.0,4000.0,318930.0,0.0,True,pass,-219.99999999999991
1005,2026-03-26,2026-03-26T15:04:00+00:00,SPXW-20260326-06565.000-P,PUT,24.6,24.9,2490.0,4000.0,318710.0,-220.0,True,pass,70.00000000000028
1006,2026-03-26,2026-03-26T15:16:00+00:00,SPXW-20260326-06565.000-P,PUT,25.2,25.4,2540.0,4000.0,318780.0,-150.0,True,pass,220.00000000000028
1007,2026-03-26,2026-03-26T15:29:00+00:00,SPXW-20260326-06575.000-P,PUT,34.0,34.4,3440.0,4000.0,319000.0,70.0,True,pass,589.9999999999999
1008,2026-03-26,2026-03-26T17:31:00+00:00,SPXW-20260326-06530.000-P,PUT,22.7,23.2,2320.0,4000.0,319590.0,660.0,True,pass,240.00000000000023
1009,2026-03-26,2026-03-26T18:28:00+00:00,SPXW-20260326-06525.000-P,PUT,34.5,34.9,3490.0,4000.0,319830.0,900.0,True,pass,-769.9999999999999
1010,2026-03-27,2026-03-27T14:01:00+00:00,SPXW-20260327-06425.000-P,PUT,24.8,25.1,2510.0,4000.0,319060.0,0.0,True,pass,169.99999999999994
1011,2026-03-27,2026-03-27T14:11:00+00:00,SPXW-20260327-06405.000-C,CALL,28.0,28.1,2810.0,4000.0,319230.0,170.0,True,pass,1050.0
1012,2026-03-27,2026-03-27T14:26:00+00:00,SPXW-20260327-06440.000-P,PUT,29.7,30.0,3000.0,4000.0,320280.0,1220.0,True,pass,250.0
1013,2026-03-27,2026-03-27T14:38:00+00:00,SPXW-20260327-06435.000-P,PUT,29.4,29.6,2960.0,4000.0,320530.0,1470.0,True,pass,-150.0
1014,2026-03-27,2026-03-27T14:49:00+00:00,SPXW-20260327-06400.000-C,CALL,32.4,32.6,3260.0,4000.0,320380.0,1320.0,True,pass,319.99999999999955
1015,2026-03-27,2026-03-27T15:03:00+00:00,SPXW-20260327-06405.000-C,CALL,33.3,33.6,3360.0,4000.0,320700.0,1640.0,True,pass,-610.0000000000001
1016,2026-03-27,2026-03-27T15:23:00+00:00,SPXW-20260327-06420.000-C,CALL,17.2,17.3,1730.0,4000.0,320090.0,1030.0,True,pass,1450.0
1017,2026-03-27,2026-03-27T18:41:00+00:00,SPXW-20260327-06355.000-C,CALL,28.9,29.4,2940.0,4000.0,321540.0,2480.0,True,pass,-829.9999999999998
1018,2026-03-30,2026-03-30T14:15:00+00:00,SPXW-20260330-06405.000-P,PUT,30.0,30.3,3030.0,4000.0,320710.0,0.0,True,pass,280.00000000000006
1019,2026-03-30,2026-03-30T14:35:00+00:00,SPXW-20260330-06400.000-P,PUT,29.2,29.5,2950.0,4000.0,320990.0,280.0,True,pass,489.9999999999999
1020,2026-03-30,2026-03-30T14:46:00+00:00,SPXW-20260330-06355.000-C,CALL,31.5,31.8,3180.0,4000.0,321480.0,770.0,True,pass,1340.0000000000002
1021,2026-03-30,2026-03-30T15:20:00+00:00,SPXW-20260330-06365.000-C,CALL,32.4,32.7,3270.0,4000.0,322820.0,2110.0,True,pass,1350.0
1022,2026-03-30,2026-03-30T17:30:00+00:00,SPXW-20260330-06390.000-P,PUT,33.5,33.8,3380.0,4000.0,324170.0,3460.0,True,pass,470.0000000000003
1023,2026-03-30,2026-03-30T17:36:00+00:00,SPXW-20260330-06335.000-C,CALL,23.4,23.7,2370.0,4000.0,324640.0,3930.0,True,pass,1090.0000000000002
1024,2026-03-30,2026-03-30T18:04:00+00:00,SPXW-20260330-06380.000-P,PUT,23.3,23.7,2370.0,4000.0,325730.0,5020.0,True,pass,360.0000000000001
1025,2026-03-31,2026-03-31T14:46:00+00:00,SPXW-20260331-06405.000-C,CALL,31.8,32.0,3200.0,4000.0,326090.0,0.0,True,pass,389.9999999999999
1026,2026-03-31,2026-03-31T18:00:00+00:00,SPXW-20260331-06465.000-C,CALL,29.9,30.3,3030.0,4000.0,326480.0,390.0,True,pass,869.9999999999999
1027,2026-03-31,2026-03-31T18:27:00+00:00,SPXW-20260331-06465.000-C,CALL,32.5,33.0,3300.0,4000.0,327350.0,1260.0,True,pass,550.0
1028,2026-03-31,2026-03-31T19:09:00+00:00,SPXW-20260331-06485.000-C,CALL,23.1,23.6,2360.0,4000.0,327900.0,1810.0,True,pass,1150.0
